q_id,doc_id,policy,retriever,budget,retrieved_chunks_count,retrieved_tokens,evidence_recall,evidence_coverage,mrr,ndcg,gpc,cma,cdf,mean_isd,mean_ibi
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-128,Dense,256,1,134,0.7407407407407407,1.0,1.0,1.0,0.4623321327249886,0.7873465120792389,0.6102521665408264,0.3810647390819213,0.12536990828812122
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-128,Dense,512,3,431,0.8425925925925926,1.0,1.0,1.0,0.4623321327249886,0.7873465120792389,0.6102521665408264,0.3810647390819213,0.12536990828812122
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-128,Dense,1024,7,1020,0.9166666666666666,1.0,1.0,1.0,0.4623321327249886,0.7873465120792389,0.6102521665408264,0.3810647390819213,0.12536990828812122
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-128,BM25,256,1,129,0.5277777777777778,1.0,1.0,1.0,0.4623321327249886,0.7873465120792389,0.6102521665408264,0.3810647390819213,0.12536990828812122
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-128,BM25,512,3,419,0.5925925925925926,1.0,1.0,1.0,0.4623321327249886,0.7873465120792389,0.6102521665408264,0.3810647390819213,0.12536990828812122
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-128,BM25,1024,6,940,0.7129629629629629,1.0,1.0,1.0,0.4623321327249886,0.7873465120792389,0.6102521665408264,0.3810647390819213,0.12536990828812122
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-256,Dense,256,1,261,0.7870370370370371,1.0,1.0,1.0,0.4393824907748094,0.8334524947054246,0.663067365303146,0.34924027986605377,0.08925541709451114
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-256,Dense,512,2,480,0.8888888888888888,1.0,1.0,1.0,0.4393824907748094,0.8334524947054246,0.663067365303146,0.34924027986605377,0.08925541709451114
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-256,Dense,1024,3,904,0.9074074074074074,1.0,1.0,1.0,0.4393824907748094,0.8334524947054246,0.663067365303146,0.34924027986605377,0.08925541709451114
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-256,BM25,256,1,219,0.35185185185185186,0.0,0.0,0.0,0.4393824907748094,0.8334524947054246,0.663067365303146,0.34924027986605377,0.08925541709451114
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-256,BM25,512,2,509,0.48148148148148145,0.0,0.0,0.0,0.4393824907748094,0.8334524947054246,0.663067365303146,0.34924027986605377,0.08925541709451114
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-256,BM25,1024,3,796,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4393824907748094,0.8334524947054246,0.663067365303146,0.34924027986605377,0.08925541709451114
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-512,Dense,256,1,525,0.4537037037037037,0.0,0.0,0.0,0.42914132600734733,0.8559528291225433,0.712604557834872,0.3245937110856175,0.08166548609733582
